timestamp,close,high,low,open,volume,symbol
1559121900,51.6,51.6,51.6,51.6,0.0,WBA
1559129580,51.32,51.32,51.32,51.32,0.0,WBA
1559131200,51.3,51.31,51.3,51.31,0.0,WBA
1559131500,51.5,51.5,51.5,51.5,0.0,WBA
1559132580,51.5,51.5,51.5,51.5,0.0,WBA
1559136000,51.3,51.3,51.3,51.3,0.0,WBA
1559136600,51.415000915527344,51.599998474121094,51.401100158691406,51.56999969482422,71243.0,WBA
1559136660,51.349998474121094,51.4900016784668,51.349998474121094,51.459999084472656,9356.0,WBA
1559136720,51.29999923706055,51.369998931884766,51.29999923706055,51.34000015258789,11148.0,WBA
1559136780,51.290000915527344,51.310001373291016,51.23500061035156,51.279998779296875,5006.0,WBA
1559136840,51.263099670410156,51.29999923706055,51.255001068115234,51.28499984741211,4603.0,WBA
1559136900,51.18000030517578,51.2599983215332,51.150001525878906,51.2599983215332,19329.0,WBA
1559136960,51.130001068115234,51.189998626708984,51.11000061035156,51.18000030517578,10392.0,WBA
1559137020,51.11000061035156,51.150001525878906,51.08000183105469,51.13999938964844,6057.0,WBA
1559137080,51.11149978637695,51.11149978637695,51.02000045776367,51.09000015258789,16098.0,WBA
1559137140,51.08000183105469,51.119998931884766,51.04999923706055,51.119998931884766,17807.0,WBA
1559137200,51.130001068115234,51.130001068115234,51.06999969482422,51.08259963989258,10328.0,WBA
1559137260,51.11000061035156,51.18000030517578,51.099998474121094,51.130001068115234,12660.0,WBA
1559137320,51.119998931884766,51.15999984741211,51.104801177978516,51.11669921875,8243.0,WBA
1559137380,51.16999816894531,51.16999816894531,51.11000061035156,51.119998931884766,10884.0,WBA
1559137440,51.150001525878906,51.189998626708984,51.11199951171875,51.18000030517578,15085.0,WBA
1559137500,51.16389846801758,51.16389846801758,51.099998474121094,51.130001068115234,12604.0,WBA
1559137560,51.150001525878906,51.16999816894531,51.130001068115234,51.150001525878906,14091.0,WBA
1559137620,51.119998931884766,51.170101165771484,51.11000061035156,51.15999984741211,8911.0,WBA
1559137680,51.11000061035156,51.11000061035156,51.095001220703125,51.10499954223633,6247.0,WBA
1559137740,51.1150016784668,51.130001068115234,51.099998474121094,51.119998931884766,6851.0,WBA
1559137800,51.060001373291016,51.130001068115234,51.060001373291016,51.119998931884766,4728.0,WBA
1559137860,50.974998474121094,51.060001373291016,50.96440124511719,51.060001373291016,51432.0,WBA
1559137920,50.869998931884766,50.970001220703125,50.86000061035156,50.970001220703125,17348.0,WBA
1559137980,50.90999984741211,50.90999984741211,50.83000183105469,50.869998931884766,11578.0,WBA
1559138040,50.939998626708984,50.959999084472656,50.90999984741211,50.90999984741211,10914.0,WBA
1559138100,50.97999954223633,50.97999954223633,50.93000030517578,50.94419860839844,10645.0,WBA
1559138160,50.959999084472656,51.0,50.95000076293945,50.970001220703125,5340.0,WBA
1559138220,50.970001220703125,50.97999954223633,50.95000076293945,50.959999084472656,15628.0,WBA
1559138280,50.970001220703125,50.970001220703125,50.93000030517578,50.970001220703125,5237.0,WBA
1559138340,50.95500183105469,50.95500183105469,50.91999816894531,50.95000076293945,5434.0,WBA
1559138400,50.95000076293945,50.970001220703125,50.939998626708984,50.959999084472656,7640.0,WBA
1559138460,50.90999984741211,50.95500183105469,50.90999984741211,50.939998626708984,11115.0,WBA
1559138520,50.84000015258789,50.904998779296875,50.84000015258789,50.904998779296875,5742.0,WBA
1559138580,50.869998931884766,50.869998931884766,50.82500076293945,50.83000183105469,12996.0,WBA
1559138640,50.90999984741211,50.90999984741211,50.85340118408203,50.875,5903.0,WBA
1559138700,50.915000915527344,50.93000030517578,50.86000061035156,50.90999984741211,8893.0,WBA
1559138760,50.900001525878906,50.939998626708984,50.900001525878906,50.93000030517578,8179.0,WBA
1559138820,50.869998931884766,50.88999938964844,50.84000015258789,50.88999938964844,16261.0,WBA
1559138880,50.8380012512207,50.86180114746094,50.83000183105469,50.86000061035156,8221.0,WBA
1559138940,50.790000915527344,50.83000183105469,50.790000915527344,50.83000183105469,19590.0,WBA
1559139000,50.83000183105469,50.85559844970703,50.81999969482422,50.81999969482422,9075.0,WBA
1559139060,50.83000183105469,50.85499954223633,50.81999969482422,50.81999969482422,7927.0,WBA
1559139120,50.83000183105469,50.86000061035156,50.82500076293945,50.83000183105469,6680.0,WBA
1559139180,50.86000061035156,50.86000061035156,50.84000015258789,50.84000015258789,9356.0,WBA
1559139240,50.95000076293945,50.95000076293945,50.86000061035156,50.86000061035156,13641.0,WBA
1559139300,51.0099983215332,51.02000045776367,50.94499969482422,50.95000076293945,34210.0,WBA
1559139360,50.994998931884766,51.005001068115234,50.95000076293945,50.99020004272461,15510.0,WBA
1559139420,51.06999969482422,51.06999969482422,50.97999954223633,50.97999954223633,12103.0,WBA
1559139480,51.1150016784668,51.1150016784668,51.04499816894531,51.08000183105469,15530.0,WBA
1559139540,51.209999084472656,51.209999084472656,51.09000015258789,51.11000061035156,25165.0,WBA
1559139600,51.130001068115234,51.20000076293945,51.130001068115234,51.20000076293945,8718.0,WBA
1559139660,51.189998626708984,51.189998626708984,51.130001068115234,51.13999938964844,12302.0,WBA
1559139720,51.150001525878906,51.189998626708984,51.13999938964844,51.189998626708984,10717.0,WBA
1559139780,51.16999816894531,51.189998626708984,51.14500045776367,51.150001525878906,10946.0,WBA
1559139840,51.13999938964844,51.16999816894531,51.11000061035156,51.16999816894531,7833.0,WBA
1559139900,51.150001525878906,51.150001525878906,51.095001220703125,51.130001068115234,5969.0,WBA
1559139960,51.18000030517578,51.189998626708984,51.13999938964844,51.150001525878906,6788.0,WBA
1559140020,51.16999816894531,51.20000076293945,51.14500045776367,51.16999816894531,12827.0,WBA
1559140080,51.220001220703125,51.220001220703125,51.16999816894531,51.16999816894531,5136.0,WBA
1559140140,51.22999954223633,51.26499938964844,51.220001220703125,51.220001220703125,9405.0,WBA
1559140200,51.25,51.25,51.20000076293945,51.22999954223633,9464.0,WBA
1559140260,51.26499938964844,51.29999923706055,51.2400016784668,51.25,24730.0,WBA
1559140320,51.290000915527344,51.31999969482422,51.26499938964844,51.26499938964844,8774.0,WBA
1559140380,51.310001373291016,51.310001373291016,51.27000045776367,51.290000915527344,7331.0,WBA
1559140440,51.31999969482422,51.32609939575195,51.290000915527344,51.310001373291016,8449.0,WBA
1559140500,51.31999969482422,51.380001068115234,51.310001373291016,51.310001373291016,41684.0,WBA
1559140560,51.29499816894531,51.34000015258789,51.290000915527344,51.33000183105469,5956.0,WBA
