timestamp,close,high,low,open,volume,symbol
1559129220,117.53,117.53,117.53,117.53,0.0,CVX
1559136420,117.04,117.05,117.04,117.05,0.0,CVX
1559136480,117.23,117.23,117.0,117.0,0.0,CVX
1559136600,116.87999725341797,117.12000274658203,116.58999633789062,117.04000091552734,145413.0,CVX
1559136660,116.8853988647461,117.0999984741211,116.83999633789062,116.91000366210938,29276.0,CVX
1559136720,116.9800033569336,117.03500366210938,116.75,116.83000183105469,29789.0,CVX
1559136780,116.97869873046875,117.11000061035156,116.9000015258789,116.9800033569336,22896.0,CVX
1559136840,116.9800033569336,117.0199966430664,116.81999969482422,116.9749984741211,16945.0,CVX
1559136900,116.94400024414062,117.0199966430664,116.86000061035156,116.9800033569336,26413.0,CVX
1559136960,117.05000305175781,117.16999816894531,116.97000122070312,116.97000122070312,24370.0,CVX
1559137020,117.18000030517578,117.19000244140625,117.06999969482422,117.06999969482422,14630.0,CVX
1559137080,117.04000091552734,117.2406005859375,117.04000091552734,117.19999694824219,17147.0,CVX
1559137140,117.05999755859375,117.12999725341797,117.0199966430664,117.04000091552734,12307.0,CVX
1559137200,116.98989868164062,117.0999984741211,116.9800033569336,117.05000305175781,24991.0,CVX
1559137260,117.05000305175781,117.11000061035156,116.97000122070312,116.98999786376953,14801.0,CVX
1559137320,117.16999816894531,117.16999816894531,117.01000213623047,117.05999755859375,9333.0,CVX
1559137380,117.13999938964844,117.16000366210938,117.05000305175781,117.1416015625,16906.0,CVX
1559137440,117.16999816894531,117.26000213623047,117.08999633789062,117.12999725341797,13106.0,CVX
1559137500,117.19000244140625,117.2300033569336,117.08000183105469,117.1500015258789,15905.0,CVX
1559137560,117.19000244140625,117.20999908447266,117.12000274658203,117.19000244140625,8232.0,CVX
1559137620,117.19000244140625,117.19999694824219,117.12000274658203,117.18000030517578,8360.0,CVX
1559137680,117.12000274658203,117.18000030517578,117.05000305175781,117.18000030517578,11342.0,CVX
1559137740,117.25,117.26000213623047,117.12999725341797,117.12999725341797,13420.0,CVX
1559137800,117.30000305175781,117.30000305175781,117.2300033569336,117.25,12600.0,CVX
1559137860,117.30999755859375,117.30999755859375,117.2300033569336,117.30000305175781,11078.0,CVX
1559137920,117.2699966430664,117.36000061035156,117.2699966430664,117.30999755859375,14886.0,CVX
1559137980,117.12000274658203,117.2699966430664,117.12000274658203,117.2699966430664,9714.0,CVX
1559138040,117.1500015258789,117.19999694824219,117.08999633789062,117.12000274658203,15772.0,CVX
1559138100,117.19000244140625,117.19999694824219,117.0999984741211,117.16000366210938,12002.0,CVX
1559138160,117.16000366210938,117.19999694824219,117.11540222167969,117.18000030517578,10133.0,CVX
1559138220,117.19999694824219,117.2300033569336,117.0999984741211,117.16000366210938,13855.0,CVX
1559138280,117.05999755859375,117.18000030517578,117.05999755859375,117.18000030517578,9982.0,CVX
1559138340,117.05020141601562,117.06999969482422,116.9800033569336,117.05999755859375,36726.0,CVX
1559138400,116.93000030517578,117.05999755859375,116.9198989868164,117.05999755859375,23481.0,CVX
1559138460,116.99500274658203,117.01000213623047,116.91999816894531,116.91999816894531,13660.0,CVX
1559138520,116.97000122070312,117.0,116.95999908447266,116.9800033569336,5927.0,CVX
1559138580,116.93669891357422,116.9800033569336,116.87999725341797,116.97000122070312,18336.0,CVX
1559138640,116.93000030517578,116.94000244140625,116.88999938964844,116.93000030517578,8276.0,CVX
1559138700,116.94999694824219,116.95999908447266,116.88999938964844,116.91000366210938,9007.0,CVX
1559138760,116.95999908447266,116.95999908447266,116.8499984741211,116.94999694824219,28572.0,CVX
1559138820,116.88999938964844,116.98500061035156,116.87999725341797,116.94999694824219,16474.0,CVX
1559138880,116.94999694824219,116.94999694824219,116.83999633789062,116.87999725341797,14172.0,CVX
1559138940,116.97000122070312,116.97000122070312,116.91000366210938,116.94999694824219,29276.0,CVX
1559139000,116.91999816894531,117.0,116.91999816894531,116.97000122070312,12669.0,CVX
1559139060,116.87650299072266,116.93499755859375,116.875,116.9000015258789,9692.0,CVX
1559139120,116.97010040283203,116.9800033569336,116.88999938964844,116.88999938964844,7234.0,CVX
1559139180,116.95999908447266,117.02999877929688,116.94999694824219,116.9800033569336,15629.0,CVX
1559139240,117.08000183105469,117.08000183105469,116.95999908447266,116.9800033569336,11068.0,CVX
1559139300,117.13999938964844,117.13999938964844,117.06999969482422,117.08999633789062,11406.0,CVX
1559139360,117.05999755859375,117.12000274658203,117.05000305175781,117.12000274658203,13174.0,CVX
1559139420,117.12999725341797,117.1500015258789,117.05000305175781,117.06999969482422,24533.0,CVX
1559139480,117.13459777832031,117.13999938964844,117.06999969482422,117.12000274658203,19496.0,CVX
1559139540,117.0999984741211,117.12000274658203,117.05000305175781,117.12000274658203,10289.0,CVX
1559139600,117.06999969482422,117.13999938964844,117.06999969482422,117.13500213623047,8875.0,CVX
1559139660,117.12779998779297,117.12779998779297,117.06500244140625,117.06999969482422,5042.0,CVX
1559139720,117.0999984741211,117.12999725341797,117.08999633789062,117.12000274658203,6129.0,CVX
1559139780,117.1050033569336,117.16000366210938,117.08000183105469,117.08000183105469,5192.0,CVX
1559139840,117.1500015258789,117.16000366210938,117.08000183105469,117.12000274658203,11739.0,CVX
1559139900,117.13999938964844,117.16000366210938,117.10790252685547,117.16000366210938,17520.0,CVX
1559139960,117.0999984741211,117.18000030517578,117.08000183105469,117.13999938964844,34346.0,CVX
1559140020,117.0199966430664,117.11000061035156,117.0199966430664,117.08000183105469,37755.0,CVX
1559140080,117.0999984741211,117.0999984741211,117.01000213623047,117.01000213623047,16724.0,CVX
1559140140,117.23999786376953,117.23999786376953,117.0999984741211,117.12359619140625,10044.0,CVX
1559140200,117.22000122070312,117.26370239257812,117.19999694824219,117.22000122070312,10000.0,CVX
1559140260,117.20999908447266,117.26390075683594,117.19999694824219,117.26000213623047,6982.0,CVX
1559140320,117.20999908447266,117.29000091552734,117.20999908447266,117.2300033569336,9819.0,CVX
1559140380,117.12000274658203,117.20999908447266,117.09030151367188,117.20999908447266,5269.0,CVX
1559140440,117.06500244140625,117.13999938964844,117.04000091552734,117.12999725341797,10158.0,CVX
1559140500,117.05999755859375,117.08000183105469,117.04000091552734,117.05999755859375,5835.0,CVX
1559140560,117.08000183105469,117.0999984741211,117.05000305175781,117.08000183105469,12617.0,CVX
1559140620,117.05000305175781,117.06999969482422,117.0,117.06999969482422,15015.0,CVX
1559140680,117.05000305175781,117.05000305175781,117.0,117.04000091552734,5236.0,CVX
1559140740,117.0199966430664,117.05999755859375,116.97000122070312,117.04000091552734,25157.0,CVX
1559140800,117.00499725341797,117.0199966430664,116.95999908447266,117.0199966430664,33926.0,CVX
1559140860,117.01000213623047,117.05000305175781,116.9800033569336,117.00499725341797,24322.0,CVX
1559140920,116.97000122070312,117.0,116.94000244140625,117.0,10416.0,CVX
1559140980,117.0000991821289,117.02999877929688,116.97000122070312,116.98500061035156,13737.0,CVX
1559141040,116.94999694824219,117.02999877929688,116.94000244140625,117.0199966430664,22895.0,CVX
1559141100,116.81999969482422,116.94000244140625,116.80999755859375,116.94000244140625,8296.0,CVX
1559141160,116.83499908447266,116.86000061035156,116.79000091552734,116.80999755859375,18259.0,CVX
1559141220,116.88999938964844,116.91000366210938,116.83000183105469,116.83999633789062,7013.0,CVX
1559141280,116.80999755859375,116.88009643554688,116.7699966430664,116.88009643554688,7901.0,CVX
1559141340,116.87000274658203,116.87000274658203,116.76000213623047,116.80000305175781,6476.0,CVX
1559141400,116.86000061035156,116.92500305175781,116.83999633789062,116.86000061035156,7579.0,CVX
1559141460,116.80000305175781,116.87000274658203,116.79000091552734,116.86000061035156,29052.0,CVX
1559141520,116.75,116.81999969482422,116.72000122070312,116.77999877929688,18404.0,CVX
1559141580,116.70999908447266,116.7699966430664,116.69999694824219,116.75,11536.0,CVX
1559141640,116.8053970336914,116.83000183105469,116.70999908447266,116.70999908447266,10149.0,CVX
1559141700,116.8499984741211,116.86000061035156,116.76000213623047,116.80000305175781,13307.0,CVX
1559141760,116.91000366210938,116.91000366210938,116.8499984741211,116.86000061035156,5267.0,CVX
1559141820,116.94999694824219,116.9800033569336,116.91999816894531,116.91999816894531,15408.0,CVX
1559141880,116.86000061035156,116.94999694824219,116.8499984741211,116.94999694824219,17908.0,CVX
1559141940,116.83999633789062,116.87999725341797,116.83999633789062,116.86000061035156,9040.0,CVX
1559142000,116.7699966430664,116.8499984741211,116.7699966430664,116.81999969482422,8456.0,CVX
1559142060,116.94000244140625,117.01000213623047,116.79000091552734,116.79000091552734,26442.0,CVX
1559142120,116.9166030883789,116.93000030517578,116.83999633789062,116.91999816894531,7108.0,CVX
1559142180,116.95999908447266,116.98999786376953,116.9000015258789,116.9000015258789,4150.0,CVX
1559142240,116.87999725341797,116.95999908447266,116.87999725341797,116.95999908447266,6826.0,CVX
1559142300,116.8499984741211,116.91000366210938,116.81999969482422,116.87000274658203,14142.0,CVX
1559142360,116.83999633789062,116.87999725341797,116.81999969482422,116.83000183105469,5665.0,CVX
1559142420,116.9000015258789,116.98999786376953,116.83999633789062,116.8499984741211,13423.0,CVX
1559142480,116.95999908447266,117.01000213623047,116.91000366210938,116.91000366210938,9789.0,CVX
1559142540,116.88999938964844,116.95999908447266,116.88999938964844,116.94000244140625,6439.0,CVX
1559142600,116.83000183105469,116.93370056152344,116.83000183105469,116.9000015258789,6542.0,CVX
1559142660,116.80999755859375,116.87000274658203,116.76000213623047,116.86000061035156,8467.0,CVX
1559142720,116.83000183105469,116.86499786376953,116.79000091552734,116.79499816894531,7042.0,CVX
1559142780,116.8499984741211,116.87000274658203,116.83999633789062,116.86000061035156,3772.0,CVX
1559142840,116.76000213623047,116.83999633789062,116.75,116.83999633789062,13486.0,CVX
1559142900,116.76000213623047,116.7699966430664,116.73500061035156,116.75,9801.0,CVX
1559142960,116.69000244140625,116.73999786376953,116.6500015258789,116.73999786376953,8068.0,CVX
1559143020,116.7300033569336,116.73999786376953,116.69000244140625,116.69999694824219,5992.0,CVX
1559143080,116.69999694824219,116.7300033569336,116.69499969482422,116.70999908447266,5193.0,CVX
1559143140,116.6500015258789,116.69999694824219,116.62999725341797,116.69999694824219,12431.0,CVX
