timestamp,close,high,low,open,volume,symbol
1559039460,191.96,191.96,191.96,191.96,0.0,GS
1559050200,192.80999755859375,192.80999755859375,192.0,192.0,20201.0,GS
1559050260,193.17999267578125,193.17999267578125,192.7899932861328,192.7899932861328,3889.0,GS
1559050320,192.88999938964844,193.30999755859375,192.6999969482422,193.25,9052.0,GS
1559050380,192.7899932861328,193.2100067138672,192.77000427246094,193.0,7909.0,GS
1559050440,192.44000244140625,192.75,192.38999938964844,192.75,2492.0,GS
1559050500,192.7100067138672,192.85879516601562,192.60000610351562,192.66000366210938,3174.0,GS
1559050560,192.62620544433594,192.82000732421875,192.4199981689453,192.82000732421875,5166.0,GS
1559050620,192.4499969482422,192.61000061035156,192.30999755859375,192.5800018310547,5581.0,GS
1559050680,192.3699951171875,192.39999389648438,192.24200439453125,192.39999389648438,1103.0,GS
1559050740,192.375,192.47999572753906,192.3300018310547,192.38999938964844,1530.0,GS
1559050800,192.33999633789062,192.44000244140625,192.25999450683594,192.41610717773438,13728.0,GS
1559050860,192.47000122070312,192.5,192.25,192.3300018310547,4360.0,GS
1559050920,192.40499877929688,192.61959838867188,192.3715057373047,192.44000244140625,2692.0,GS
1559050980,192.1999969482422,192.41000366210938,192.14320373535156,192.41000366210938,4962.0,GS
1559051040,191.97000122070312,192.1199951171875,191.91000366210938,192.1199951171875,7820.0,GS
1559051100,192.0800018310547,192.1199951171875,191.92999267578125,192.05999755859375,5852.0,GS
1559051160,192.1627960205078,192.27999877929688,192.0399932861328,192.06500244140625,6260.0,GS
1559051220,192.17860412597656,192.39999389648438,192.1750030517578,192.19000244140625,9635.0,GS
1559051280,192.2050018310547,192.37989807128906,192.1300048828125,192.22000122070312,5845.0,GS
1559051340,192.07000732421875,192.14999389648438,191.99000549316406,192.0500030517578,4699.0,GS
1559051400,191.72000122070312,192.14370727539062,191.72000122070312,192.0500030517578,7183.0,GS
1559051460,191.80999755859375,191.88999938964844,191.6999969482422,191.72999572753906,4951.0,GS
1559051520,192.0500030517578,192.0500030517578,191.8000030517578,191.8000030517578,8866.0,GS
1559051580,192.29150390625,192.34100341796875,192.02000427246094,192.02000427246094,5991.0,GS
1559051640,192.38360595703125,192.38360595703125,192.25,192.3238067626953,5089.0,GS
1559051700,192.19500732421875,192.41000366210938,192.1699981689453,192.41000366210938,2432.0,GS
1559051760,192.3800048828125,192.39999389648438,192.19500732421875,192.19500732421875,1795.0,GS
1559051820,192.02000427246094,192.32000732421875,192.02000427246094,192.32000732421875,7321.0,GS
1559051880,192.0800018310547,192.11000061035156,192.02000427246094,192.02000427246094,5513.0,GS
1559051940,192.0050048828125,192.1199951171875,191.97999572753906,192.08999633789062,5221.0,GS
1559052000,192.0,192.11000061035156,191.94000244140625,191.97000122070312,3459.0,GS
1559052060,191.9199981689453,192.00999450683594,191.88999938964844,191.99000549316406,9896.0,GS
1559052120,191.90499877929688,191.9499969482422,191.85000610351562,191.94000244140625,3027.0,GS
