timestamp,close,high,low,open,volume,symbol
1558600620,134.55,134.55,134.55,134.55,0.0,UTX
1558601520,134.49,134.49,134.49,134.49,0.0,UTX
1558604340,134.37,134.37,134.2,134.2,0.0,UTX
1558609260,134.22,134.22,134.22,134.22,0.0,UTX
1558614660,134.28,134.28,134.28,134.28,0.0,UTX
1558614960,134.28,134.28,134.28,134.28,0.0,UTX
1558618200,133.72000122070312,133.72000122070312,132.3699951171875,132.52000427246094,91304.0,UTX
1558618260,133.6300048828125,133.7449951171875,133.0050048828125,133.2550048828125,7322.0,UTX
1558618320,133.61000061035156,133.82000732421875,133.5800018310547,133.77999877929688,10439.0,UTX
1558618380,133.3350067138672,133.40499877929688,133.3300018310547,133.3571014404297,7260.0,UTX
1558618440,133.0050048828125,133.3800048828125,132.83230590820312,133.33999633789062,21169.0,UTX
1558618500,132.7100067138672,132.99969482421875,132.7100067138672,132.9499969482422,9120.0,UTX
1558618560,132.92999267578125,132.99000549316406,132.6999969482422,132.75,5561.0,UTX
1558618620,132.61000061035156,133.02000427246094,132.5800018310547,132.98849487304688,8746.0,UTX
1558618680,132.55999755859375,132.66000366210938,132.5500030517578,132.6259002685547,2551.0,UTX
1558618740,132.51499938964844,132.68499755859375,132.3300018310547,132.6300048828125,12575.0,UTX
1558618800,132.3300018310547,132.52149963378906,132.3300018310547,132.49000549316406,10297.0,UTX
1558618860,132.1199951171875,132.36000061035156,132.1199951171875,132.30999755859375,14373.0,UTX
1558618920,131.8699951171875,132.1699981689453,131.8000030517578,132.10000610351562,30118.0,UTX
1558618980,131.75,132.05999755859375,131.75,131.8000030517578,21964.0,UTX
1558619040,131.5800018310547,131.7899932861328,131.5500030517578,131.75599670410156,14261.0,UTX
1558619100,131.56399536132812,131.72000122070312,131.36000061035156,131.61000061035156,28452.0,UTX
1558619160,131.1699981689453,131.49000549316406,131.16000366210938,131.49000549316406,25504.0,UTX
1558619220,131.25,131.3000030517578,131.10000610351562,131.2071990966797,19994.0,UTX
1558619280,131.0924072265625,131.27000427246094,130.94000244140625,131.27000427246094,44593.0,UTX
1558619340,130.9199981689453,131.16419982910156,130.9199981689453,131.09939575195312,22777.0,UTX
1558619400,130.91000366210938,131.05999755859375,130.89999389648438,131.05999755859375,9763.0,UTX
1558619460,130.77999877929688,131.0883026123047,130.72999572753906,130.8000030517578,34786.0,UTX
1558619520,130.91000366210938,131.0,130.7899932861328,130.86000061035156,13023.0,UTX
1558619580,130.7100067138672,131.07000732421875,130.7100067138672,130.9499969482422,40007.0,UTX
1558619640,130.75489807128906,130.9499969482422,130.75489807128906,130.7899932861328,9318.0,UTX
1558619700,130.639892578125,130.77000427246094,130.5399932861328,130.75,29171.0,UTX
1558619760,130.7550048828125,130.8300018310547,130.52000427246094,130.5749969482422,25777.0,UTX
1558619820,130.78050231933594,130.82000732421875,130.70010375976562,130.70010375976562,7958.0,UTX
1558619880,130.7100067138672,130.77499389648438,130.6300048828125,130.77499389648438,26861.0,UTX
1558619940,130.63499450683594,130.72999572753906,130.61000061035156,130.72500610351562,10339.0,UTX
1558620000,130.60000610351562,130.7050018310547,130.52000427246094,130.63499450683594,23272.0,UTX
1558620060,130.55999755859375,130.68409729003906,130.5500030517578,130.6300048828125,11327.0,UTX
1558620120,130.60000610351562,130.6649932861328,130.5399932861328,130.5500030517578,21704.0,UTX
1558620180,130.7899932861328,130.87550354003906,130.66690063476562,130.69500732421875,9957.0,UTX
1558620240,130.61000061035156,130.7449951171875,130.61000061035156,130.7449951171875,18785.0,UTX
1558620300,130.5500030517578,130.64999389648438,130.47000122070312,130.5800018310547,12066.0,UTX
1558620360,130.7100067138672,130.77000427246094,130.50999450683594,130.5500030517578,8979.0,UTX
1558620420,130.55999755859375,130.7100067138672,130.55499267578125,130.67999267578125,6089.0,UTX
1558620480,130.66000366210938,130.66000366210938,130.53030395507812,130.53030395507812,13429.0,UTX
1558620540,130.68569946289062,130.6999969482422,130.6699981689453,130.67999267578125,3829.0,UTX
1558620600,130.61180114746094,130.69000244140625,130.46099853515625,130.69000244140625,62627.0,UTX
1558620660,130.71499633789062,130.71499633789062,130.52999877929688,130.5800018310547,7869.0,UTX
1558620720,130.7100067138672,130.9875030517578,130.7100067138672,130.75,15264.0,UTX
1558620780,130.80999755859375,130.8699951171875,130.75340270996094,130.75999450683594,5958.0,UTX
